date,V36612,V36613,V1160788296,V1038114416,v1146067261,v1154426989,v1146067262,v1146067263,v1154426990,V36634,V44201362,v1154426991,V36635,V36610,V36625,V36628,V36636,v1146067264,V1203435186,V1210798115,V36632,V1490410223,V1490410224,V36624
03/11/2021,2833,425124,5094,9599,23,17159,0,0,173,0,24108,11589,1329,497031,112367,63315,277515,10220,32300,0,1315,,,497031
10/11/2021,2073,425870,5207,9601,0,17170,0,0,173,0,23477,10999,1326,495896,112699,62270,278276,8497,32791,0,1364,,,495896
17/11/2021,2073,426627,5226,9603,0,17169,0,0,173,0,23477,11478,1328,497154,112430,66228,276055,8200,32973,0,1268,,,497154
24/11/2021,2073,427382,5209,9604,0,17132,0,0,173,0,23465,12275,1327,498641,112361,62796,279659,8009,34503,0,1313,,,498641
01/12/2021,2073,430154,4904,9606,0,16681,0,0,173,0,23454,8525,1327,496897,112474,47454,291849,8361,35396,0,1363,,,496897
08/12/2021,2074,430505,4949,9608,0,16444,0,0,173,0,23440,9102,1329,497623,112424,56412,280097,10778,36502,0,1411,,,497623
15/12/2021,1494,433349,4960,9507,0,16536,0,0,173,0,23434,7283,1350,498084,113031,66949,269604,9739,37288,0,1473,,,498084
22/12/2021,1494,434896,4962,9508,0,16376,0,0,167,0,23435,6820,1355,499012,114250,65583,270412,9696,37550,0,1522,,,499012
29/12/2021,1494,434563,4946,9510,0,16355,0,0,167,0,23422,7519,1357,499333,115139,65566,269739,9671,37635,0,1583,,,499333
05/01/2022,1494,433011,4936,9512,0,16285,0,0,166,0,23419,9231,1380,499434,114829,74152,261594,8704,38485,0,1670,,,499434
12/01/2022,974,432336,4809,9513,0,16239,0,0,166,0,23421,10963,1380,499800,113627,82516,259530,8636,33766,0,1725,,,499800
19/01/2022,974,431485,4719,9515,0,16123,0,0,160,0,23420,13414,1391,501202,112739,84703,259681,9109,33200,0,1768,,,501202
26/01/2022,974,433817,4741,9517,0,16131,0,0,160,0,23414,12223,1391,502368,112091,82349,260146,10474,35486,0,1821,,,502368
02/02/2022,974,427426,4743,9518,0,16161,0,0,160,0,23416,12105,1377,495879,111884,65689,267749,10639,37800,0,2117,,,495879
09/02/2022,610,427509,4658,9520,0,16069,0,0,160,0,18948,13720,1376,492570,111659,82301,252125,9825,34765,0,1896,,,492570
16/02/2022,610,426248,4598,9522,0,16001,0,0,159,0,18947,15854,1377,493315,111487,85367,250104,10053,34366,0,1939,,,493315
23/02/2022,610,427747,4604,9524,0,15986,0,0,159,0,18931,15562,1377,494499,111672,82242,252884,10180,35536,0,1985,,,494499
02/03/2022,610,423983,4800,9525,0,16072,0,0,158,0,18931,12760,1370,488209,112058,73555,259249,11630,29732,0,1985,,,488209
09/03/2022,350,422977,4843,9527,0,14545,0,0,158,0,15940,14091,1371,483801,112368,91399,228455,10141,39412,0,2026,,,483801
16/03/2022,350,419792,4666,9496,0,14377,0,0,156,0,15570,19336,1371,485114,112369,96331,224455,11153,39355,0,1451,,,485114
23/03/2022,350,419841,4632,9498,0,14307,0,0,156,0,15571,20504,1374,486233,112453,95933,222425,15686,38241,0,1494,,,486233
30/03/2022,350,418737,4594,9500,0,14231,0,0,155,0,15558,21978,1374,486476,112692,93864,230402,10812,37183,0,1523,,,486476
06/04/2022,0,418675,4540,9502,0,14183,0,0,153,0,15559,23046,1523,487179,113151,98342,225695,11188,37101,0,1702,,,487179
13/04/2022,0,418651,4518,9503,0,14173,0,0,153,0,14870,23668,1525,487062,113737,88328,232740,12270,38259,0,1728,,,487062
20/04/2022,0,417025,4470,9505,0,14084,0,0,152,0,8971,26532,1525,482264,114184,89294,228590,11637,36816,0,1743,,,482264
27/04/2022,0,418288,4452,9507,0,14100,0,0,150,0,8972,26264,1530,483262,114348,91203,220908,10475,44579,0,1749,,,483262
04/05/2022,0,404567,4414,9508,0,13985,0,0,150,0,8972,27397,1521,470514,114807,101340,200352,10847,41426,0,1742,,,470514
11/05/2022,0,403449,4340,9510,0,13953,0,0,150,0,8489,28712,1523,470125,115220,105037,199048,10999,38087,0,1733,,,470125
18/05/2022,0,403832,4397,9512,0,13958,0,0,149,0,5469,28358,1522,467197,115486,103299,193447,10802,42410,0,1752,,,467197
25/05/2022,0,406415,4423,9513,0,14059,0,0,150,0,5463,25738,1524,467285,115993,104725,189263,11172,44348,0,1784,,,467285
01/06/2022,0,397689,4297,9515,0,13920,0,0,149,0,573,29663,1506,457312,116009,84584,200616,11157,43138,0,1808,,,457312
08/06/2022,0,395304,4256,9517,0,12351,0,0,149,0,569,32298,1507,455950,115907,97356,187006,10872,42997,0,1813,,,455950
15/06/2022,0,393130,4134,9176,0,12246,0,0,148,0,519,34764,1506,455624,115653,102680,180464,12345,42658,0,1824,,,455624
22/06/2022,0,393858,4140,9178,0,12265,0,0,148,0,519,34070,1508,455685,115771,93852,191329,11880,41027,0,1826,,,455685
29/06/2022,0,395690,4197,9179,0,12323,0,0,146,0,519,32204,2220,456478,116472,93908,196218,11460,36581,0,1839,,,456478
06/07/2022,0,396938,4200,9181,0,12373,0,0,146,20,519,30991,1605,455973,116634,111824,174927,11537,39114,0,1936,,,455973
13/07/2022,0,397125,4258,9183,0,12340,0,0,145,0,519,30850,1606,456027,116589,115983,172239,11307,37951,0,1958,,,456027
20/07/2022,0,397296,4290,9184,0,11919,0,0,145,0,519,30720,1609,455683,116519,106959,181460,11178,37630,0,1937,,,455683
27/07/2022,0,400889,4447,9186,0,12065,0,0,146,0,519,26913,1610,455774,116991,106136,181687,10977,38066,0,1917,,,455774
03/08/2022,0,384529,4501,9188,0,12074,0,0,146,0,519,26396,1587,438940,117115,88011,186496,11455,34011,0,1852,,,438940
10/08/2022,0,384847,4490,9189,0,12087,0,0,146,0,519,26154,1585,439017,116870,95692,188221,11228,25184,0,1824,,,439017
17/08/2022,0,382978,4399,9191,0,12011,0,0,145,0,474,28271,1585,439055,116461,98577,187357,11422,23449,0,1790,,,439055
24/08/2022,0,380812,4368,9193,0,11901,0,0,145,0,427,30632,1586,439065,116267,94141,192777,11641,22476,0,1763,,,439065
31/08/2022,0,380784,4349,9194,0,11875,0,0,145,0,427,30786,1577,439138,116620,95815,191779,11725,21487,0,1713,,,439138
07/09/2022,0,372924,4317,9196,0,11853,0,0,145,0,428,31199,1590,431652,116843,79338,195034,12010,26739,0,1687,,,431652
14/09/2022,0,372704,4320,9198,0,11810,0,0,145,5,427,31520,1592,431721,116432,79214,194014,13691,26762,0,1609,,,431721
21/09/2022,0,374258,4388,9167,0,11855,0,0,145,0,427,29930,1592,431762,116098,74905,199655,13070,26492,0,1542,,,431762
28/09/2022,0,374166,4347,9169,0,11855,0,0,145,0,427,30141,1592,431840,116490,72018,202396,12717,26758,0,1460,,,431840
05/10/2022,0,371774,4195,9170,0,11785,0,0,140,0,427,32764,1595,431850,116967,86022,191228,12530,23732,0,1371,,,431850
12/10/2022,0,370077,4144,9172,0,11720,0,0,136,0,427,34651,1585,431912,117075,92949,186039,12632,21923,0,1293,,,431912
19/10/2022,0,368593,4136,9174,0,11669,0,0,130,0,427,36265,1586,431980,116726,92122,190948,12325,18630,0,1229,,,431980
26/10/2022,0,371280,4276,9175,0,11805,0,0,131,0,427,33375,1588,432056,116437,96009,186536,12177,19743,0,1153,,,432056
02/11/2022,0,353869,4281,9177,0,11795,0,0,131,0,427,33163,1568,414409,116573,64223,199610,11949,21010,0,1045,,,414409
09/11/2022,0,352681,4246,9179,0,11755,0,0,130,0,332,34499,1568,414391,116906,72341,191879,11215,21101,0,950,,,414391
16/11/2022,0,356724,4353,9180,0,11899,0,0,131,0,333,30281,1648,414550,116698,75499,191178,10157,20157,0,862,,,414550
23/11/2022,0,357999,4378,9182,0,11925,0,0,131,0,337,29029,1574,414556,116304,67692,202553,10093,17147,0,768,,,414556
30/11/2022,0,358343,4382,9184,0,11945,0,0,131,0,332,28737,1579,414633,116365,62457,205015,9873,20251,0,672,,,414633
07/12/2022,0,359161,4471,9185,0,11271,0,0,131,0,335,25820,1579,411952,116588,70856,194879,9891,19169,0,569,,,411952
14/12/2022,0,358611,4439,9187,0,11280,0,0,131,0,141,26472,1580,411842,116900,71787,193559,10601,18529,0,466,,,411842
21/12/2022,0,356888,4384,8100,0,11088,0,0,124,0,135,28374,1578,410671,117967,61544,200131,11594,19092,0,344,,,410671
28/12/2022,0,354035,4296,8102,0,10978,0,0,124,0,135,31504,1581,410756,119306,65998,194600,11137,19485,0,229,,,410756
04/01/2023,0,355612,4355,8103,0,11025,0,0,124,0,0,29900,1628,410747,119296,72983,191313,10217,16777,0,,263,-102,410747
11/01/2023,0,357263,4393,8105,0,11094,0,0,124,0,0,28218,1632,410829,117686,84329,183739,8940,16068,0,,264,-198,410829
18/01/2023,0,360409,4435,8106,0,11010,0,0,124,0,0,24976,1633,410694,116492,85817,183424,9788,15215,0,,259,-301,410694
25/01/2023,0,359797,4408,8108,0,10998,0,0,117,0,0,25702,1633,410764,115792,85591,184987,9186,15351,0,,258,-401,410764
01/02/2023,0,342037,4412,8109,0,10948,0,0,118,0,0,26139,1630,393392,115578,47768,206024,9601,14695,0,,254,-528,393392
08/02/2023,0,340285,4368,8111,0,10872,0,0,118,0,0,28073,1634,393461,115368,59775,194593,8891,15234,0,,252,-653,393461
15/02/2023,0,337948,4284,8113,0,10782,0,0,117,0,0,30652,1633,393529,115090,64695,191380,8934,13963,0,,250,-783,393529
22/02/2023,0,337377,4256,8114,0,10752,0,0,117,0,0,31348,1637,393601,115110,57119,198668,9654,13696,0,,252,-899,393601
01/03/2023,0,325942,4246,8116,0,10720,0,0,112,0,0,31366,1650,382153,115037,33867,209792,9621,14639,0,,259,-1062,382153
08/03/2023,0,327505,4294,8117,0,10745,0,0,112,0,0,29788,1654,382215,114711,60023,185816,9406,13173,0,,256,-1170,382215
15/03/2023,0,332559,4413,8086,0,10965,0,0,113,0,0,24471,1655,382262,114346,62006,183534,10088,13327,0,,254,-1292,382262
22/03/2023,0,332972,4382,8088,0,10985,0,0,113,0,0,24145,1655,382340,114242,63462,184269,10412,11098,0,,255,-1397,382340
29/03/2023,0,330707,4308,8089,0,10898,0,0,113,0,0,26648,1657,382420,114523,55954,187571,9382,16248,0,,258,-1516,382420
05/04/2023,0,332390,4327,8091,0,10879,0,0,113,0,0,24900,1617,382316,115576,43235,198787,10694,15445,0,,245,-1665,382316
12/04/2023,0,331374,4314,8092,0,10832,0,0,113,0,0,26051,1618,382395,115491,43525,195784,10683,18471,0,,237,-1795,382395
19/04/2023,0,329774,4264,8094,0,10725,0,0,113,0,0,27832,1621,382423,115355,45563,194930,10644,17603,0,,240,-1912,382423
26/04/2023,0,332182,4343,8096,0,10813,0,0,113,0,0,25334,1621,382501,115514,45979,195796,11162,15854,0,,238,-2041,382501
03/05/2023,0,316241,4360,8097,0,10857,0,0,109,0,0,24360,1627,365651,116103,46893,182370,10700,11496,0,,241,-2151,365651
10/05/2023,0,315013,4324,8099,0,10817,0,0,108,0,0,25740,1629,365729,116199,42817,183044,10786,14905,0,,243,-2265,365729
17/05/2023,0,313376,4312,8100,0,10731,0,0,108,0,0,27550,1629,365808,116357,47430,179620,10592,13931,0,,243,-2366,365808
24/05/2023,0,311841,4254,8102,0,10685,0,0,108,0,0,29265,1629,365884,116624,45747,179601,11348,14797,0,,244,-2478,365884
31/05/2023,0,312836,4299,8103,0,10701,0,0,108,0,0,28284,1619,365950,116687,56142,171695,10671,13097,0,,297,-2639,365950
07/06/2023,0,302734,4181,8105,0,9901,0,0,105,0,0,30708,1621,357355,116699,53243,164174,10652,15039,0,,249,-2702,357355
14/06/2023,0,303165,4185,8106,0,9913,0,0,104,0,0,30337,1621,357432,116529,47664,164289,11062,20448,0,,248,-2809,357432
21/06/2023,0,303488,4197,8050,0,9889,0,0,103,0,0,30078,1622,357427,116556,44030,172567,11166,15783,0,,247,-2921,357427
28/06/2023,0,305025,4253,8051,0,9942,0,0,103,0,0,28507,1625,357507,117231,43237,169704,10507,19606,0,,248,-3025,357507
05/07/2023,0,303578,4183,8053,0,9889,0,0,103,0,0,30152,1598,357555,117745,40806,174015,10812,17101,0,,246,-3170,357555
12/07/2023,0,303528,4171,8054,0,9897,0,0,101,0,0,30278,1600,357629,117557,57722,159438,10498,15438,0,,248,-3272,357629
19/07/2023,0,304416,4194,8056,0,9929,0,0,101,0,0,29409,1602,357706,117323,49088,172333,10336,11764,0,,251,-3389,357706
26/07/2023,0,303575,4167,8057,0,9900,0,0,100,0,0,30378,1602,357781,117464,55120,167498,10734,10214,0,,252,-3501,357781
02/08/2023,0,293338,4093,8059,0,9871,0,0,101,0,0,31708,1594,348764,118028,32976,174540,10779,15831,0,,248,-3638,348764
09/08/2023,0,294229,4108,8060,0,9907,0,0,101,0,0,30831,1593,348829,118145,49544,158449,10852,15344,0,,247,-3752,348829
16/08/2023,0,292211,4029,8062,0,9835,0,0,101,0,0,33069,1592,348899,117816,50270,161497,10992,11945,0,,252,-3872,348899
23/08/2023,0,293721,4094,8063,0,9873,0,0,101,0,0,31522,1596,348969,117412,57150,156682,10884,10567,0,,256,-3982,348969
30/08/2023,0,294404,4099,8065,0,9903,0,0,84,0,0,30871,1595,349021,117719,55009,157814,11595,10721,0,,257,-4094,349021
06/09/2023,0,269229,4064,8066,0,9426,0,0,84,0,0,31627,1606,324102,118001,36003,151599,10836,11604,0,,249,-4190,324102
13/09/2023,0,269295,4061,8068,0,9203,0,0,84,0,0,31627,1605,323943,117768,39789,146482,12658,11292,0,,254,-4299,323943
20/09/2023,0,267849,4029,7479,0,9140,0,0,84,0,0,33239,1606,323426,117263,41389,148212,11460,9235,0,,256,-4390,323426
27/09/2023,0,266308,3954,7480,0,9106,0,0,84,0,0,34961,1604,323498,117422,34705,154477,11198,9935,0,,257,-4495,323498
04/10/2023,0,266148,3942,7482,0,9101,0,0,84,0,0,35149,1707,323614,117875,41437,146290,11528,10719,0,,238,-4473,323614
11/10/2023,0,268137,4036,7483,0,9159,0,0,84,0,0,33079,1704,323682,117908,56027,133184,10954,9941,0,,236,-4568,323682
18/10/2023,0,267023,3982,7484,0,9117,0,0,84,0,0,34358,1705,323753,117408,55491,135003,11062,9198,0,,241,-4649,323753
25/10/2023,0,267129,3958,7486,0,9148,0,0,84,0,0,34314,1704,323823,117072,55965,134382,11034,9870,0,,241,-4740,323823
01/11/2023,0,264341,4023,7487,0,9225,0,0,84,0,0,32455,1700,319316,117227,38410,153542,10766,3968,0,,237,-4835,319316
08/11/2023,0,266354,4129,7489,0,9284,0,0,82,0,0,30342,1702,319381,117430,52621,137145,10633,6247,0,,237,-4932,319381
15/11/2023,0,266064,4112,7490,0,9278,0,0,82,0,0,30721,1701,319448,117468,57647,130556,11291,7269,0,,231,-5013,319448
22/11/2023,0,267210,4163,7492,0,9330,0,0,71,0,0,29536,1701,319502,117103,53258,137518,11035,5456,0,,238,-5105,319502
29/11/2023,0,268870,4222,7493,0,9391,0,0,71,0,0,27822,1704,319571,117006,43404,145816,11544,6760,0,,243,-5202,319571
06/12/2023,0,269130,4258,7495,0,9352,0,0,71,0,0,25582,1718,317606,117237,56703,131194,11610,5927,0,,239,-5304,317606
13/12/2023,0,269870,4267,7496,0,9385,0,0,71,0,0,24866,1721,317676,117315,61132,126307,12257,5811,0,,242,-5388,317676
20/12/2023,0,271644,4347,6682,0,9359,0,0,71,0,0,23038,1716,316856,118328,57860,126291,13797,5811,0,,239,-5470,316856
27/12/2023,0,271463,4323,6684,0,9365,0,0,71,0,0,23301,1717,316924,119368,59638,123436,13164,6631,0,,234,-5546,316924
03/01/2024,0,270780,4273,6685,0,9354,0,0,71,0,4850,24113,1525,321650,119043,68267,121651,11931,6332,0,,256,-5831,321650
10/01/2024,0,269888,4217,6686,0,9331,0,0,71,0,5000,25151,1584,321928,117539,77193,115655,11853,5318,0,,258,-5889,321928
17/01/2024,0,268340,4126,6688,0,9293,0,0,71,0,5000,26894,1529,321941,116164,82604,109406,12782,6687,0,,256,-5958,321941
24/01/2024,0,267958,4100,6689,0,9295,0,0,65,0,0,27368,1530,317005,115431,80111,109034,12167,6022,0,,252,-6014,317005
31/01/2024,0,269540,4183,6690,0,9332,0,0,65,0,5000,25733,1539,322081,115231,82919,111184,12700,5864,0,,303,-6120,322081
07/02/2024,0,265001,4149,6691,0,9222,0,0,65,0,0,26820,1533,313483,115024,76414,110109,10797,7030,0,,254,-6145,313483
14/02/2024,0,264488,4131,6693,0,9198,0,0,55,0,0,27437,1534,313535,114975,78977,108191,10761,6596,0,,258,-6223,313535
21/02/2024,0,264794,4136,6694,0,9217,0,0,55,0,0,27169,1535,313600,114937,50636,137784,10656,5619,0,,255,-6287,313600
28/02/2024,0,265107,4152,6695,0,9123,0,0,55,0,0,26890,1535,313557,114716,47794,141354,10886,4964,0,,262,-6419,313557
06/03/2024,0,259823,4224,6696,0,9157,0,0,55,0,0,25130,1544,306630,114526,77165,104418,10854,5903,0,,232,-6467,306630
13/03/2024,0,259236,4189,6698,0,9138,0,0,55,0,0,25825,1546,306686,114207,77606,103895,11797,5485,0,,230,-6533,306686
20/03/2024,0,258963,4190,6674,0,9142,0,0,55,0,0,26156,1545,306725,113984,72515,104722,17221,4635,0,,231,-6584,306725
27/03/2024,0,259535,4223,6676,0,9155,0,0,55,0,0,25601,1546,306791,114712,52954,131107,10565,3879,0,,233,-6660,306791
03/04/2024,0,235067,4169,6677,0,9117,0,0,55,0,0,26891,1626,283600,114902,32206,126859,10692,5362,0,,220,-6641,283600
10/04/2024,0,234388,4138,6678,0,9089,0,0,45,0,0,27692,1625,283656,114649,33102,127840,9947,4621,0,,225,-6728,283656
17/04/2024,0,234457,4131,6679,0,9099,0,0,45,0,0,27684,1628,283724,114589,30576,130746,10015,4376,0,,223,-6800,283724
24/04/2024,0,233826,4095,6681,0,9082,0,0,45,0,0,28433,1630,283791,114859,29897,132583,10243,2877,0,,225,-6892,283791
01/05/2024,0,233250,4118,6682,0,9094,0,0,45,0,0,28027,1637,282852,115427,32490,128296,10537,2839,0,,225,-6961,282852
08/05/2024,0,234495,4178,6683,0,9137,0,0,45,0,0,26746,1638,282922,115603,50433,109751,10352,3590,0,,221,-7028,282922
15/05/2024,0,235127,4212,6684,0,9157,0,0,45,0,0,26127,1638,282990,115983,52313,108145,10454,2955,0,,221,-7082,282990
22/05/2024,0,235061,4205,6686,0,9158,0,0,45,0,0,26266,1638,283058,116399,37099,120709,11145,4635,0,,222,-7153,283058
29/05/2024,0,233902,4149,6687,0,9129,0,0,41,0,0,27576,1638,283122,116640,42781,115650,10817,4226,0,,221,-7213,283122
05/06/2024,0,228945,4250,6688,0,8183,0,0,37,0,0,24135,1631,273870,116796,48517,99903,10874,4852,0,,224,-7296,273870
12/06/2024,0,228895,4232,6689,0,8191,0,0,32,0,0,24260,1639,273938,116714,45259,102983,10734,5364,0,,234,-7350,273938
19/06/2024,0,229952,4283,5629,0,8197,0,0,32,0,3255,23186,1632,276166,116790,54178,94850,13775,3754,0,,233,-7414,276166
26/06/2024,0,228638,4220,5630,0,8153,0,0,32,0,0,24670,1631,272975,117463,17431,130245,11243,3835,0,,226,-7468,272975
03/07/2024,0,228167,4200,5631,0,8149,0,0,32,0,0,25229,1627,273035,117909,47462,99706,10289,4985,0,,223,-7539,273035
10/07/2024,0,228911,4235,5632,0,8184,0,0,32,0,0,24480,1629,273103,117718,35273,113641,9770,4072,0,,220,-7591,273103
17/07/2024,0,230039,4291,5633,0,8227,0,0,32,0,9240,23318,1628,282408,117493,52454,105241,9758,4894,0,,223,-7656,282408
24/07/2024,0,229718,4266,5634,0,8236,0,0,30,0,16000,23719,1630,289233,117599,31430,132454,10018,5220,0,,228,-7716,289233
31/07/2024,0,231665,4349,5635,0,8296,0,0,30,0,16000,21694,1632,289301,118075,58315,105604,9795,5060,0,,275,-7825,289301
07/08/2024,0,232054,4341,5636,0,8316,0,0,30,0,15951,21348,1636,289312,118375,39198,121768,10476,7097,0,,229,-7833,289312
14/08/2024,0,233239,4388,5637,0,8350,0,0,30,0,16000,20139,1631,289416,118086,65704,96549,10109,6629,0,,231,-7892,289416
21/08/2024,0,233412,4379,5638,0,8355,0,0,30,0,11489,20029,1626,284959,118010,36134,122953,10112,5461,0,,232,-7943,284959
28/08/2024,0,232932,4347,5639,0,8264,0,0,30,0,16000,20606,1627,289447,118349,60433,101987,10500,5958,0,,230,-8009,289447
04/09/2024,0,223396,4376,5640,0,7966,0,0,30,0,15951,19801,1628,278789,118719,26307,126623,10784,4183,0,,249,-8076,278789
11/09/2024,0,224132,4383,5641,0,7978,0,0,30,0,21608,19088,1628,284490,118549,51901,107786,10522,3612,0,,228,-8108,284490
18/09/2024,0,224148,4377,5618,0,7995,0,0,28,0,16000,19124,1627,278918,118101,31057,121839,13065,2766,0,,229,-8140,278918
25/09/2024,0,223712,4354,5619,0,7987,0,0,28,0,15731,19652,1628,278711,118342,51060,102218,11839,3212,0,,231,-8192,278711
02/10/2024,0,219650,4361,5620,0,7979,0,0,27,0,14333,19684,1626,273279,118782,27417,124092,10993,0,0,,236,-8240,273279
09/10/2024,0,217951,4304,5621,0,7924,0,0,27,0,18500,21551,1626,277504,118873,48283,107735,10665,0,0,,244,-8297,277504
16/10/2024,0,219390,4362,5622,0,7975,0,0,27,0,15759,20058,1627,274820,118756,25917,127233,11008,0,0,,241,-8335,274820
23/10/2024,0,218257,4310,5623,0,7949,0,0,27,0,14267,21323,1628,273384,118388,54832,97552,10762,0,0,,250,-8399,273384
30/10/2024,0,218523,4340,5624,0,7948,0,0,27,0,21531,21083,1627,280704,118262,25992,133478,11161,0,0,,241,-8430,280704
06/11/2024,0,218395,4353,5625,0,7938,0,0,22,0,20500,21264,1642,279738,118606,51857,106350,11147,0,0,,246,-8468,279738
13/11/2024,0,218605,4343,5626,0,7930,0,0,22,0,16000,21118,1643,275288,118670,28103,125581,11196,0,0,,240,-8502,275288
20/11/2024,0,217918,4312,5627,0,7917,0,0,22,0,15354,21902,1645,274697,118502,47731,105699,11070,0,0,,242,-8547,274697
27/11/2024,0,219260,4374,5628,0,7951,0,0,22,0,12000,20517,1645,271397,118459,26736,122777,11765,0,0,,249,-8588,271397
04/12/2024,0,218885,4373,5629,0,7944,0,0,22,0,15958,19034,1663,273509,118760,52378,99003,11744,0,0,,255,-8632,273509
11/12/2024,0,218878,4371,5631,0,7958,0,0,22,0,13023,19090,1665,270638,118986,44402,103789,11868,0,0,,245,-8652,270638
18/12/2024,0,218100,4346,5598,0,7907,0,0,22,0,24000,19981,1660,281615,119897,24131,133653,12363,0,0,,248,-8677,281615
25/12/2024,0,217391,4308,5599,0,7912,0,0,22,0,23062,20789,1661,280744,121067,23967,131380,12775,0,0,,238,-8684,280744
01/01/2025,0,218364,4361,5600,0,7938,0,0,22,0,19458,19788,1711,277242,121297,28551,124419,11389,0,0,,247,-8661,277242
08/01/2025,0,217627,4334,5601,0,7935,0,0,22,0,14036,20616,1711,271884,120082,33470,115373,11405,0,0,,246,-8692,271884
15/01/2025,0,216900,4302,5602,0,7914,0,0,22,0,29300,21455,1713,287207,118815,35038,130782,11046,0,0,,244,-8718,287207
22/01/2025,0,217860,4339,5603,0,7942,0,0,22,0,22278,20486,1715,280245,118052,37626,121019,12039,0,0,,242,-8732,280245
29/01/2025,0,218923,4395,5604,0,7981,0,0,22,0,28335,19385,1717,286363,117789,62180,102690,12214,0,0,,243,-8755,286363
05/02/2025,0,220892,4504,5605,0,7910,0,0,21,0,0,17303,1706,257942,117807,29151,105867,13655,0,0,,246,-8783,257942
12/02/2025,0,219094,4390,5606,0,7862,0,0,21,0,0,19316,1707,257997,117808,25093,111724,11935,0,0,,251,-8813,257997
19/02/2025,0,219161,4383,5607,0,7862,0,0,21,0,0,19309,1707,258051,117919,26858,110109,11748,0,0,,247,-8831,258051
26/02/2025,0,220748,4459,5608,0,7901,0,0,21,0,0,17660,1709,258107,117855,48852,87143,12898,0,0,,251,-8892,258107
05/03/2025,0,208798,4466,5609,0,7910,0,0,13,0,0,17358,1718,245872,117695,26338,97564,12923,0,0,,226,-8874,245872
12/03/2025,0,207959,4415,5610,0,7888,0,0,13,0,8232,18316,1717,254151,117297,24291,108405,12829,0,0,,226,-8896,254151
19/03/2025,0,208687,4472,5587,0,7911,0,0,13,0,1711,17564,1718,247663,117057,33984,89354,15920,0,0,,222,-8873,247663
